event_id,date,artist,venue,min_price,max_price,total_postings,total_tickets,city,state,ticket_vendor,face_value,sold_out,sk_artist_id,days_to_show,num_blogs,num_news,num_reviews,discovery,familiarity,hotttnesss,num_years_active
9534354,2016-07-23T20:00:00-0400,Flight of the Conchords,Blue Hills Bank Pavilion,63.6,579.0,216,757.0,Boston,MA,NoVendorClass,NoPriceClass,NoSoldOutClass,510659,132,,,,,,,
9534595,2016-05-10T19:00:00-0400,Chelsea Wolfe,Royale Boston,59.12,54.72,8,35.0,Boston,MA,Ticketmaster,$20.00,0,183260,58,1765,231,35,0.4165534647552937,0.590233,0.573677,7
9535470,2016-09-17T18:00:00-0400,Streetlight Manifesto,House of Blues Boston,48.51,207.0,6,25.0,Boston,MA,Live Nation,NoPriceClass,0,22900,188,,,,,,,
9535989,2016-05-19T20:00:00-0400,The Kills,Paradise Rock Club,77.26,144.0,22,88.0,Boston,MA,Ticketmaster,$30.00,0,236059,67,4068,723,101,0.3651653132525643,0.684666,0.593295,16
9536587,2016-06-17T18:30:00-0400,Oh Wonder,Royale Boston,38.95,456.99,28,148.0,Boston,MA,Ticketmaster,$20.00,0,8418168,96,665,10,1,0.4957310537230005,0.473941,0.573695,2
9536650,2016-06-23T18:30:00-0400,Modern Baseball with Joyce Manor and Thin Lips,House of Blues Boston,69.21,149.0,11,51.0,Boston,MA,NoResults,NoResults,NoResults,NoResults,102,,,,,,,
9537272,2016-08-04T20:00:00-0400,Get The Led Out,Wilbur Theatre,123.13,199.0,4,12.0,Boston,MA,NoResults,NoResults,NoResults,NoResults,144,,,,,,,
9537669,2016-05-21T19:30:00-0400,Cyndi Lauper,Wang Theatre at Boston,110.82,500.0,115,367.0,Boston,MA,Ticketmaster,$49.50,0,362622,69,3215,551,38,0.475769856233892,0.751473,0.890075,36
9537826,2016-05-13T20:00:00-0400,Yeasayer,Paradise Rock Club,77.98,69.0,4,23.0,Boston,MA,Ticketmaster,$25.00,0,112691,61,5241,812,61,0.3919505709819035,0.609446,0.556979,10
9537957,2016-07-14T19:30:00-0400,Bob Dylan,Blue Hills Bank Pavilion,129.94,1100.0,52,203.0,Boston,MA,Live Nation,NoPriceClass,0,408511,123,,,,,,,
9538513,2016-08-09T19:00:00-0400,Belly,Royale Boston,83.9,500.0,14,56.0,Boston,MA,Ticketmaster,$32.00,0,478375,149,552,109,14,0.4009017446588021,0.539485,0.510324,25
9538679,2016-03-20T19:30:00-0400,311,Blue Hills Bank Pavilion,107.52,234.0,6,20.0,Boston,MA,Live Nation,NoPriceClass,0,486064,7,,,,,,,
9539119,2016-03-17T19:30:00-0400,Pink Martini,Berklee Performance Center ,240.07,199.0,1,2.0,Boston,MA,NoVendorClass,NoPriceClass,NoSoldOutClass,553725,4,,,,,,,
9539132,2016-06-26T19:00:00-0400,Ray LaMontagne,Blue Hills Bank Pavilion,107.52,9000.0,48,174.0,Boston,MA,Live Nation,NoPriceClass,0,107918,105,,,,,,,
9539249,2016-06-25T18:00:00-0400,Whitesnake,House of Blues Boston,85.1,5376.56,30,160.0,Boston,MA,Live Nation,NoPriceClass,0,505217,104,,,,,,,
9539298,2016-04-21T18:30:00-0400,Into It. Over It. and The World Is...,Royale Boston,61.5,99.0,7,30.0,Boston,MA,Ticketmaster,$16.50,0,771204,39,269,181,14,0.5399774281815962,0.422213,0.581514,9
9539599,2016-08-20T19:30:00-0400,Bonnie Raitt,Blue Hills Bank Pavilion,78.28,9000.0,149,493.0,Boston,MA,Live Nation,NoPriceClass,0,135398,160,2254,721,66,0.3160628076798648,0.728868,0.562017,45
9540533,2016-07-20T19:30:00-0400,311 with Matisyahu,Blue Hills Bank Pavilion,83.92,9000.0,61,183.0,Boston,MA,Live Nation,NoPriceClass,0,486064,129,,,,,,,
9540741,2016-03-17T20:00:00-0400,The Nth Power with Jennifer Hartswick Band,Brighton Music Hall,51.35,41.4,1,2.0,Boston,MA,NoResults,NoResults,NoResults,NoResults,4,,,,,,,
9540930,2016-04-25T19:00:00-0400,Floetry,Wilbur Theatre,86.29,90.0,2,8.0,Boston,MA,Ticketmaster,$35.00,0,378151,43,354,26,16,0.44049191303897955,0.522716,0.546903,19
9541671,2016-06-28T20:00:00-0400,Melissa Etheridge,Wilbur Theatre,122.86,299.99,8,18.0,Boston,MA,Ticketmaster,$60.00,0,424921,107,611,201,31,0.3621526044673349,0.656447,0.558207,31
9541698,2016-03-18T20:00:00-0400,Tal Wilkenfeld,Brighton Music Hall,59.49,48.3,1,3.0,Boston,MA,Ticketmaster,$20.00,0,670743,5,79,23,1,0.41167888797833346,0.450139,0.46079,14
9541989,2016-05-05T20:00:00-0400,Buckethead,Wilbur Theatre,356.49,299.99,1,4.0,Boston,MA,Ticketmaster,$27.00,0,164800,53,737,44,38,0.3414124309752702,0.675027,0.544605,31
